data;

set L :=
     (408,32)
     (409,46)
     (410,7)
     (411,228)
     (412,95)
     (413,218)
     (414,201)
     (415,188)
     (416,24)
     (417,85)
     (418,1)
     (419,83)
     (420,42)
     (421,38)
     (422,3)
     (423,219)
     (424,121)
     (425,74)
     (426,217)
     (427,66)
     (428,62)
     (429,14)
     (430,215)
     (431,78)
     (432,27)
     (433,2)
     (434,203)
     (435,145)
     (436,180)
     (437,182)
     (438,200)
     (439,94)
     (440,208)
     (441,77)
     (442,106)
     (443,135);
param z :=
     [2,49] -10
     [3,235] -4
     [4,230] -1
     [5,172] -8
     [6,27] 15
     [7,228] -6
     [8,136] 8
     [9,253] -2
     [10,112] -3
     [12,123] 2
     [13,177] 6
     [14,197] -4
     [15,251] 7
     [16,34] 3
     [17,91] 2
     [18,213] 5
     [19,246] 16
     [20,143] -6
     [21,55] -6
     [22,107] 4
     [23,23] -1
     [24,47] 13
     [25,108] -16
     [26,193] -7
     [27,7] 4
     [28,222] 6
     [29,239] -6
     [30,234] 5
     [31,179] 3
     [32,219] -13
     [33,160] 5
     [34,115] -7
     [35,202] -8
     [36,14] 7
     [37,97] -8
     [38,99] 17
     [39,103] -3
     [40,166] -18
     [41,207] -9
     [42,229] 4
     [43,128] 3
     [44,39] -4
     [45,212] -2
     [46,102] 2
     [47,92] 21
     [48,140] 6
     [49,218] 0
     [50,111] -1
     [51,95] -1
     [52,174] 2
     [53,89] 0
     [54,250] 9
     [55,43] 12
     [56,52] -9
     [57,42] -18
     [58,10] 1
     [59,173] -19
     [60,118] -12
     [61,221] -12
     [62,224] -9
     [63,88] 13
     [64,105] 2
     [65,151] -8
     [66,56] 9
     [67,145] -8
     [68,189] 6
     [69,21] -3
     [70,64] 1
     [71,125] 1
     [72,157] 14
     [73,162] -2
     [74,67] -25
     [75,134] -10
     [76,113] 3
     [77,129] 13
     [78,180] -2
     [79,142] -15
     [80,28] 11
     [81,110] -8
     [82,184] 9
     [83,170] 8
     [84,248] 8
     [85,181] -4
     [86,19] -14
     [87,178] -13
     [88,100] 26
     [89,231] -15
     [90,241] -9
     [91,120] 6
     [92,126] 7
     [93,117] 2
     [94,72] 1
     [95,209] -21
     [96,149] 11
     [97,38] 1
     [98,133] -2
     [99,141] -3
     [100,150] -9
     [101,165] 10
     [102,83] -5
     [103,32] 3
     [104,78] -4
     [105,223] 6
     [106,8] 1
     [107,247] 3
     [108,96] 0
     [109,57] 1
     [110,139] -4
     [111,138] 2
     [112,5] -14
     [113,66] -19
     [114,63] 12
     [115,12] 3
     [116,29] -2
     [117,109] -6
     [118,50] 5
     [119,196] 7
     [120,114] -13
     [121,119] 3
     [122,4] 4
     [123,90] 6
     [124,44] -13
     [125,210] -1
     [126,187] 2
     [127,163] 4
     [128,147] -3
     [129,148] 5
     [130,135] -5
     [131,214] 7
     [132,130] -10
     [133,156] 2
     [134,9] 2
     [136,0] 12
     [137,93] 9
     [138,61] 11
     [139,194] -11
     [140,62] 3
     [141,54] 4
     [142,198] 3
     [143,20] -10
     [144,243] -2
     [145,236] 2
     [146,233] -3
     [147,13] -8
     [148,146] 3
     [149,232] -20
     [150,17] 3
     [151,185] 6
     [152,16] 9
     [153,121] -11
     [154,41] 0
     [155,252] -4
     [156,116] -3
     [157,60] 5
     [158,158] 3
     [159,80] -5
     [160,152] 8
     [161,203] -1
     [162,201] 0
     [163,220] -2
     [164,98] 7
     [165,240] 3
     [166,132] -1
     [167,53] -4
     [168,167] 22
     [169,242] -4
     [170,76] 8
     [171,37] -1
     [172,227] 5
     [173,81] 2
     [174,254] -2
     [175,73] 15
     [176,164] 6
     [177,159] 2
     [178,211] 1
     [179,225] -7
     [180,25] -16
     [181,127] -2
     [182,22] 17
     [183,137] -4
     [184,104] 8
     [185,30] 12
     [186,171] -8
     [188,84] 4
     [190,195] -8
     [191,137] -2
     [192,246] -2
     [193,101] -10
     [194,174] -1
     [195,52] 6
     [196,253] 13
     [197,114] -11
     [198,153] -5
     [199,189] -2
     [200,141] 12
     [201,251] -11
     [202,136] 0
     [203,206] -5
     [204,165] -2
     [205,230] 15
     [206,233] -21
     [207,89] 1
     [208,192] 0
     [209,17] -27
     [210,184] -5
     [211,6] 7
     [212,210] -8
     [213,109] -2
     [214,191] -6
     [215,147] -8
     [216,238] -1
     [217,216] -1
     [218,76] 3
     [219,167] -10
     [220,13] -7
     [221,252] -14
     [222,110] -6
     [223,164] 4
     [224,88] 14
     [225,220] 12
     [226,243] -6
     [227,102] -2
     [228,126] -8
     [229,12] 12
     [230,133] 5
     [231,227] 7
     [232,31] -6
     [233,131] 7
     [234,59] 11
     [235,91] 1
     [236,75] 1
     [237,254] 1
     [238,69] -5
     [239,64] -13
     [240,93] -2
     [241,107] 5
     [242,41] -6
     [243,8] -2
     [244,169] -8
     [245,11] -9
     [246,18] -9
     [247,16] -18
     [248,248] -4
     [249,223] 21
     [250,213] 2
     [251,92] 0
     [252,45] 4
     [253,111] -6
     [254,127] -9
     [255,19] -18
     [256,71] -5
     [257,125] 7
     [258,56] -8
     [259,43] -13
     [260,152] 3
     [261,50] 11
     [262,49] 8
     [263,194] -9
     [264,237] 3
     [265,84] -12
     [266,116] 5
     [267,99] 0
     [268,143] -2
     [269,20] -10
     [270,5] -4
     [271,40] 7
     [272,70] 11
     [273,146] 8
     [274,155] 0
     [275,10] -11
     [276,35] -8
     [277,51] -8
     [278,123] -5
     [279,183] 18
     [280,4] -1
     [281,124] -5
     [282,255] -8
     [283,0] 11
     [284,118] -4
     [285,204] -9
     [286,36] -5
     [287,29] 1
     [288,33] -7
     [289,81] -6
     [290,197] -24
     [291,193] -21
     [292,250] 0
     [293,112] 3
     [294,122] -5
     [295,140] 6
     [296,166] -9
     [297,105] 4
     [298,9] -3
     [299,158] -25
     [300,177] 2
     [301,205] 4
     [302,86] 7
     [303,130] 6
     [304,139] 2
     [305,168] -8
     [306,179] 4
     [307,198] -5
     [308,87] 2
     [309,163] -6
     [310,162] -8
     [311,207] -16
     [312,244] 0
     [313,199] 4
     [314,221] -1
     [315,67] -8
     [316,54] -5
     [317,249] 13
     [318,149] 12
     [319,185] -4
     [320,157] -2
     [321,96] -2
     [322,229] 18
     [323,44] 3
     [324,161] 8
     [325,98] 4
     [326,148] -11
     [327,117] 7
     [328,80] -11
     [329,28] -8
     [330,90] -4
     [331,63] 12
     [332,181] -23
     [333,138] 7
     [334,156] -13
     [335,178] 2
     [336,23] 12
     [337,119] 0
     [338,142] -4
     [339,190] -2
     [340,196] -13
     [341,231] 25
     [342,247] -3
     [343,232] 0
     [344,226] 10
     [345,61] 5
     [346,176] -18
     [347,113] 0
     [348,241] -4
     [349,186] -2
     [350,240] -2
     [351,144] 2
     [352,234] -1
     [353,154] 10
     [354,224] -4
     [355,214] 7
     [356,134] 6
     [357,30] 4
     [358,242] -7
     [359,151] 7
     [360,222] -3
     [361,68] -5
     [362,160] -13
     [363,120] -3
     [364,21] 4
     [365,72] -1
     [366,171] 7
     [367,79] -12
     [368,37] -9
     [369,175] -15
     [370,48] 14
     [371,25] 3
     [372,34] 1
     [373,187] -1
     [374,115] -2
     [375,26] 22
     [376,172] -2
     [377,170] -5
     [378,82] -17
     [379,73] -12
     [380,212] -9
     [381,57] -12
     [382,239] 5
     [383,103] 8
     [384,47] -13
     [385,108] 7
     [386,173] 0
     [387,60] 6
     [388,58] -2
     [389,245] 4
     [390,128] -4
     [391,97] 6
     [392,225] -21
     [393,202] -13
     [394,100] 6
     [395,236] -2
     [396,65] -13
     [397,104] -8
     [398,129] 10
     [399,22] -2
     [400,209] 10
     [401,15] -4
     [402,159] -4
     [403,55] -8
     [404,150] -4
     [405,39] -1
     [406,211] 6
     [407,53] -2
     [408,32] 7
     [409,46] 7
     [410,7] -2
     [411,228] -13
     [412,95] -11
     [413,218] 1
     [414,201] -19
     [415,188] -3
     [416,24] -3
     [417,85] -5
     [418,1] 5
     [419,83] 8
     [420,42] -14
     [421,38] 7
     [422,3] -3
     [423,219] 9
     [424,121] 0
     [425,74] 4
     [426,217] -5
     [427,66] -3
     [428,62] -2
     [429,14] -5
     [430,215] -7
     [431,78] -16
     [432,27] 0
     [433,2] 10
     [434,203] 1
     [435,145] 1
     [436,180] -4
     [437,182] 7
     [438,200] 2
     [439,94] 2
     [440,208] 13
     [441,77] 4
     [442,106] -3
     [443,135] -8;
param s1 :=
     [2,49] -1
     [3,235] -1
     [4,230] -1
     [5,172] -1
     [6,27] -1
     [7,228] 1
     [8,136] -2
     [9,253] 2
     [10,112] 0
     [12,123] 0
     [13,177] -1
     [14,197] 2
     [15,251] 0
     [16,34] -2
     [17,91] 2
     [18,213] -2
     [19,246] 0
     [20,143] 2
     [21,55] 2
     [22,107] 2
     [23,23] 0
     [24,47] 1
     [25,108] -1
     [26,193] 0
     [27,7] 0
     [28,222] 0
     [29,239] -1
     [30,234] -1
     [31,179] -2
     [32,219] -2
     [33,160] 2
     [34,115] 2
     [35,202] -2
     [36,14] 2
     [37,97] 0
     [38,99] 1
     [39,103] -1
     [40,166] 2
     [41,207] 2
     [42,229] -1
     [43,128] 1
     [44,39] 1
     [45,212] 1
     [46,102] 1
     [47,92] 2
     [48,140] -1
     [49,218] 0
     [50,111] -1
     [51,95] 0
     [52,174] 0
     [53,89] 2
     [54,250] -1
     [55,43] 0
     [56,52] 0
     [57,42] -2
     [58,10] 0
     [59,173] 1
     [60,118] 0
     [61,221] 2
     [62,224] 1
     [63,88] -2
     [64,105] -2
     [65,151] -2
     [66,56] 1
     [67,145] -2
     [68,189] 2
     [69,21] -1
     [70,64] 1
     [71,125] -1
     [72,157] 0
     [73,162] 2
     [74,67] 0
     [75,134] -2
     [76,113] -2
     [77,129] -2
     [78,180] -2
     [79,142] 0
     [80,28] 0
     [81,110] 1
     [82,184] 2
     [83,170] -1
     [84,248] 1
     [85,181] 1
     [86,19] 1
     [87,178] 2
     [88,100] 1
     [89,231] -1
     [90,241] -1
     [91,120] -2
     [92,126] 0
     [93,117] -1
     [94,72] -2
     [95,209] 1
     [96,149] -1
     [97,38] 1
     [98,133] -1
     [99,141] 1
     [100,150] 2
     [101,165] 1
     [102,83] -1
     [103,32] 0
     [104,78] 2
     [105,223] 0
     [106,8] 0
     [107,247] -2
     [108,96] 0
     [109,57] -2
     [110,139] -2
     [111,138] -1
     [112,5] 2
     [113,66] 2
     [114,63] 2
     [115,12] 0
     [116,29] 1
     [117,109] -2
     [118,50] 0
     [119,196] 1
     [120,114] 2
     [121,119] 2
     [122,4] 1
     [123,90] -1
     [124,44] 2
     [125,210] 1
     [126,187] 0
     [127,163] -1
     [128,147] 1
     [129,148] -2
     [130,135] -1
     [131,214] 2
     [132,130] -2
     [133,156] 2
     [134,9] -1
     [136,0] 1
     [137,93] 2
     [138,61] 0
     [139,194] 1
     [140,62] 0
     [141,54] -2
     [142,198] 1
     [143,20] 2
     [144,243] -2
     [145,236] 2
     [146,233] -1
     [147,13] -2
     [148,146] 0
     [149,232] 0
     [150,17] 2
     [151,185] -2
     [152,16] 1
     [153,121] -1
     [154,41] -2
     [155,252] -2
     [156,116] -2
     [157,60] -2
     [158,158] -1
     [159,80] 1
     [160,152] 1
     [161,203] -2
     [162,201] -1
     [163,220] 2
     [164,98] 1
     [165,240] 2
     [166,132] -2
     [167,53] 2
     [168,167] -1
     [169,242] 1
     [170,76] 2
     [171,37] 1
     [172,227] 0
     [173,81] 0
     [174,254] 1
     [175,73] -1
     [176,164] 1
     [177,159] 0
     [178,211] -1
     [179,225] 1
     [180,25] 0
     [181,127] -2
     [182,22] 0
     [183,137] -2
     [184,104] 2
     [185,30] 2
     [186,171] -2
     [188,84] 2
     [190,195] 1
     [191,137] -2
     [192,246] 0
     [193,101] 2
     [194,174] 0
     [195,52] 0
     [196,253] 2
     [197,114] 2
     [198,153] -2
     [199,189] 2
     [200,141] 1
     [201,251] 0
     [202,136] -2
     [203,206] -2
     [204,165] 1
     [205,230] -1
     [206,233] -1
     [207,89] 2
     [208,192] 0
     [209,17] 2
     [210,184] 2
     [211,6] -2
     [212,210] 1
     [213,109] -2
     [214,191] 2
     [215,147] 1
     [216,238] 2
     [217,216] -2
     [218,76] 2
     [219,167] -1
     [220,13] -2
     [221,252] -2
     [222,110] 1
     [223,164] 1
     [224,88] -2
     [225,220] 2
     [226,243] -2
     [227,102] 1
     [228,126] 0
     [229,12] 0
     [230,133] -1
     [231,227] 0
     [232,31] 2
     [233,131] -1
     [234,59] 0
     [235,91] 2
     [236,75] -2
     [237,254] 1
     [238,69] -1
     [239,64] 1
     [240,93] 2
     [241,107] 2
     [242,41] -2
     [243,8] 0
     [244,169] 2
     [245,11] 1
     [246,18] 1
     [247,16] 1
     [248,248] 1
     [249,223] 0
     [250,213] -2
     [251,92] 2
     [252,45] -2
     [253,111] -1
     [254,127] -2
     [255,19] 1
     [256,71] -1
     [257,125] -1
     [258,56] 1
     [259,43] 0
     [260,152] 1
     [261,50] 0
     [262,49] -1
     [263,194] 1
     [264,237] 0
     [265,84] 2
     [266,116] -2
     [267,99] 1
     [268,143] 2
     [269,20] 2
     [270,5] 2
     [271,40] 0
     [272,70] 0
     [273,146] 0
     [274,155] 2
     [275,10] 0
     [276,35] 0
     [277,51] 0
     [278,123] 0
     [279,183] -2
     [280,4] 1
     [281,124] 2
     [282,255] 0
     [283,0] 1
     [284,118] 0
     [285,204] 1
     [286,36] -1
     [287,29] 1
     [288,33] -2
     [289,81] 0
     [290,197] 2
     [291,193] 0
     [292,250] -1
     [293,112] 0
     [294,122] 0
     [295,140] -1
     [296,166] 2
     [297,105] -2
     [298,9] -1
     [299,158] -1
     [300,177] -1
     [301,205] -1
     [302,86] -2
     [303,130] -2
     [304,139] -2
     [305,168] 0
     [306,179] -2
     [307,198] 1
     [308,87] 1
     [309,163] -1
     [310,162] 2
     [311,207] 2
     [312,244] 0
     [313,199] 2
     [314,221] 2
     [315,67] 0
     [316,54] -2
     [317,249] 0
     [318,149] -1
     [319,185] -2
     [320,157] 0
     [321,96] 0
     [322,229] -1
     [323,44] 2
     [324,161] 2
     [325,98] 1
     [326,148] -2
     [327,117] -1
     [328,80] 1
     [329,28] 0
     [330,90] -1
     [331,63] 2
     [332,181] 1
     [333,138] -1
     [334,156] 2
     [335,178] 2
     [336,23] 0
     [337,119] 2
     [338,142] 0
     [339,190] -1
     [340,196] 1
     [341,231] -1
     [342,247] -2
     [343,232] 0
     [344,226] 2
     [345,61] 0
     [346,176] 0
     [347,113] -2
     [348,241] -1
     [349,186] 0
     [350,240] 2
     [351,144] -1
     [352,234] -1
     [353,154] 1
     [354,224] 1
     [355,214] 2
     [356,134] -2
     [357,30] 2
     [358,242] 1
     [359,151] -2
     [360,222] 0
     [361,68] 1
     [362,160] 2
     [363,120] -2
     [364,21] -1
     [365,72] -2
     [366,171] -2
     [367,79] 2
     [368,37] 1
     [369,175] -2
     [370,48] 2
     [371,25] 0
     [372,34] -2
     [373,187] 0
     [374,115] 2
     [375,26] 2
     [376,172] -1
     [377,170] -1
     [378,82] 1
     [379,73] -1
     [380,212] 1
     [381,57] -2
     [382,239] -1
     [383,103] -1
     [384,47] 1
     [385,108] -1
     [386,173] 1
     [387,60] -2
     [388,58] 1
     [389,245] 2
     [390,128] 1
     [391,97] 0
     [392,225] 1
     [393,202] -2
     [394,100] 1
     [395,236] 2
     [396,65] -2
     [397,104] 2
     [398,129] -2
     [399,22] 0
     [400,209] 1
     [401,15] 0
     [402,159] 0
     [403,55] 2
     [404,150] 2
     [405,39] 1
     [406,211] -1
     [407,53] 2
     [408,32] 0
     [409,46] 0
     [410,7] 0
     [411,228] 1
     [412,95] 0
     [413,218] 0
     [414,201] -1
     [415,188] 0
     [416,24] -1
     [417,85] 2
     [418,1] 0
     [419,83] -1
     [420,42] -2
     [421,38] 1
     [422,3] 2
     [423,219] -2
     [424,121] -1
     [425,74] -1
     [426,217] 1
     [427,66] 2
     [428,62] 0
     [429,14] 2
     [430,215] -2
     [431,78] 2
     [432,27] -1
     [433,2] 1
     [434,203] -2
     [435,145] -2
     [436,180] -2
     [437,182] -2
     [438,200] -1
     [439,94] 2
     [440,208] 0
     [441,77] -1
     [442,106] -2
     [443,135] -1;
param C :=
     [2,49,0] 1
     [2,49,1] 0
     [2,49,2] 0
     [2,49,3] 0
     [2,49,4] 0
     [2,49,5] 0
     [2,49,6] 0
     [2,49,7] 0
     [2,49,8] 1
     [2,49,9] 0
     [2,49,10] 0
     [2,49,11] 0
     [2,49,12] -1
     [2,49,13] 0
     [2,49,14] 0
     [2,49,15] 0
     [2,49,16] 0
     [2,49,17] 1
     [2,49,18] 0
     [2,49,19] 0
     [2,49,20] 0
     [2,49,21] 0
     [2,49,22] 0
     [2,49,23] -1
     [2,49,24] 0
     [2,49,25] 0
     [2,49,26] 0
     [2,49,27] 0
     [2,49,28] 0
     [2,49,29] 0
     [2,49,30] 0
     [2,49,31] 0
     [2,49,32] 0
     [2,49,33] 0
     [2,49,34] 0
     [2,49,35] 0
     [2,49,36] 0
     [2,49,37] 0
     [2,49,38] 0
     [2,49,39] 0
     [2,49,40] 1
     [2,49,41] 0
     [2,49,42] 0
     [2,49,43] -1
     [2,49,44] -1
     [2,49,45] 0
     [2,49,46] 0
     [2,49,47] 0
     [2,49,48] 0
     [2,49,49] 0
     [2,49,50] 0
     [2,49,51] 0
     [2,49,52] 0
     [2,49,53] 1
     [2,49,54] 0
     [2,49,55] -1
     [2,49,56] 1
     [2,49,57] 0
     [2,49,58] 0
     [2,49,59] 0
     [2,49,60] 0
     [2,49,61] 0
     [2,49,62] 0
     [2,49,63] 0
     [2,49,64] 0
     [2,49,65] 0
     [2,49,66] 0
     [2,49,67] 0
     [2,49,68] 0
     [2,49,69] 1
     [2,49,70] 0
     [2,49,71] 0
     [2,49,72] 0
     [2,49,73] 0
     [2,49,74] 0
     [2,49,75] 0
     [2,49,76] 0
     [2,49,77] 1
     [2,49,78] 0
     [2,49,79] -1
     [2,49,80] 0
     [2,49,81] 0
     [2,49,82] 0
     [2,49,83] 0
     [2,49,84] 0
     [2,49,85] 0
     [2,49,86] 0
     [2,49,87] -1
     [2,49,88] 0
     [2,49,89] 0
     [2,49,90] 0
     [2,49,91] 0
     [2,49,92] 0
     [2,49,93] 0
     [2,49,94] 0
     [2,49,95] 0
     [2,49,96] 0
     [2,49,97] 0
     [2,49,98] 0
     [2,49,99] 0
     [2,49,100] -1
     [2,49,101] 0
     [2,49,102] 0
     [2,49,103] 0
     [2,49,104] 0
     [2,49,105] 0
     [2,49,106] 0
     [2,49,107] -1
     [2,49,108] 0
     [2,49,109] 0
     [2,49,110] 0
     [2,49,111] 0
     [2,49,112] 0
     [2,49,113] 0
     [2,49,114] 0
     [2,49,115] 0
     [2,49,116] 0
     [2,49,117] 0
     [2,49,118] 0
     [2,49,119] 0
     [2,49,120] 0
     [2,49,121] 1
     [2,49,122] 0
     [2,49,123] 0
     [2,49,124] 0
     [2,49,125] 1
     [2,49,126] 0
     [2,49,127] 0
     [2,49,128] 0
     [2,49,129] 1
     [2,49,130] 1
     [2,49,131] 0
     [2,49,132] 0
     [2,49,133] -1
     [2,49,134] 0
     [2,49,135] 0
     [2,49,136] 0
     [2,49,137] 0
     [2,49,138] -1
     [2,49,139] 0
     [2,49,140] 0
     [2,49,141] 0
     [2,49,142] -1
     [2,49,143] 0
     [2,49,144] -1
     [2,49,145] 0
     [2,49,146] -1
     [2,49,147] 0
     [2,49,148] 0
     [2,49,149] 0
     [2,49,150] 1
     [2,49,151] 0
     [2,49,152] 0
     [2,49,153] 0
     [2,49,154] 0
     [2,49,155] 0
     [2,49,156] 0
     [2,49,157] -1
     [2,49,158] 0
     [2,49,159] 0
     [2,49,160] 0
     [2,49,161] -1
     [2,49,162] 0
     [2,49,163] 0
     [2,49,164] 0
     [2,49,165] -1
     [2,49,166] 0
     [2,49,167] 0
     [2,49,168] 1
     [2,49,169] 0
     [2,49,170] 0
     [2,49,171] 0
     [2,49,172] 0
     [2,49,173] -1
     [2,49,174] 0
     [2,49,175] 0
     [2,49,176] 0
     [2,49,177] 0
     [2,49,178] 0
     [2,49,179] 0
     [2,49,180] 0
     [2,49,181] 1
     [2,49,182] 0
     [2,49,183] 1
     [2,49,184] 0
     [2,49,185] 0
     [2,49,186] 1
     [2,49,187] 0
     [2,49,188] 0
     [2,49,189] 0
     [2,49,190] 0
     [2,49,191] 0
     [2,49,192] 0
     [2,49,193] 0
     [2,49,194] 0
     [2,49,195] 0
     [2,49,196] 0
     [2,49,197] 0
     [2,49,198] 0
     [2,49,199] 0
     [2,49,200] 1
     [2,49,201] 0
     [2,49,202] 0
     [2,49,203] 0
     [2,49,204] 0
     [2,49,205] 0
     [2,49,206] 0
     [2,49,207] 0
     [2,49,208] 0
     [2,49,209] 0
     [2,49,210] 0
     [2,49,211] 0
     [2,49,212] 0
     [2,49,213] 0
     [2,49,214] 0
     [2,49,215] 0
     [2,49,216] 0
     [2,49,217] 1
     [2,49,218] 0
     [2,49,219] 0
     [2,49,220] 0
     [2,49,221] 0
     [2,49,222] 0
     [2,49,223] -1
     [2,49,224] 0
     [2,49,225] 0
     [2,49,226] 0
     [2,49,227] 0
     [2,49,228] 0
     [2,49,229] 0
     [2,49,230] 0
     [2,49,231] 0
     [2,49,232] 1
     [2,49,233] 0
     [2,49,234] 0
     [2,49,235] 0
     [2,49,236] 0
     [2,49,237] 0
     [2,49,238] 0
     [2,49,239] 0
     [2,49,240] 0
     [2,49,241] 0
     [2,49,242] 0
     [2,49,243] 0
     [2,49,244] 0
     [2,49,245] 0
     [2,49,246] 0
     [2,49,247] 0
     [2,49,248] 0
     [2,49,249] 0
     [2,49,250] 0
     [2,49,251] 0
     [2,49,252] 0
     [2,49,253] 0
     [2,49,254] 0
     [2,49,255] 0
     [3,235,0] 0
     [3,235,1] 0
     [3,235,2] 1
     [3,235,3] 0
     [3,235,4] 0
     [3,235,5] 0
     [3,235,6] 0
     [3,235,7] 0
     [3,235,8] 0
     [3,235,9] 0
     [3,235,10] 0
     [3,235,11] -1
     [3,235,12] 0
     [3,235,13] 0
     [3,235,14] 0
     [3,235,15] 0
     [3,235,16] 0
     [3,235,17] 0
